Date,Bar Name,Brand Name,Consumed (ml),Purchase (ml),Opening Balance,Closing Balance,Transactions,Day of Week,Stockout Flag
2023-10-15,Anderson's Bar,Absolut,325.75,669.26,1047.57,1391.08,1.0,Sunday,0
2023-10-16,Anderson's Bar,Absolut,0.0,0.0,1391.08,1391.08,0.0,Monday,0
2023-10-17,Anderson's Bar,Absolut,0.0,0.0,1391.08,1391.08,0.0,Tuesday,0
2023-10-18,Anderson's Bar,Absolut,0.0,0.0,1391.08,1391.08,0.0,Wednesday,0
2023-10-19,Anderson's Bar,Absolut,502.1,0.0,1391.08,888.98,1.0,Thursday,0
2023-10-20,Anderson's Bar,Absolut,0.0,0.0,888.98,888.98,0.0,Friday,0
2023-10-21,Anderson's Bar,Absolut,0.0,0.0,888.98,888.98,0.0,Saturday,0
2023-10-22,Anderson's Bar,Absolut,0.0,0.0,888.98,888.98,0.0,Sunday,0
2023-10-23,Anderson's Bar,Absolut,0.0,0.0,888.98,888.98,0.0,Monday,0
2023-10-24,Anderson's Bar,Absolut,174.39,0.0,888.98,714.59,1.0,Tuesday,0
2023-10-25,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Wednesday,0
2023-10-26,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Thursday,0
2023-10-27,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Friday,0
2023-10-28,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Saturday,0
2023-10-29,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Sunday,0
2023-10-30,Anderson's Bar,Absolut,0.0,0.0,714.59,714.59,0.0,Monday,0
2023-10-31,Anderson's Bar,Absolut,401.81,1599.99,714.59,1912.77,1.0,Tuesday,0
2023-11-01,Anderson's Bar,Absolut,0.0,0.0,1912.77,1912.77,0.0,Wednesday,0
2023-11-02,Anderson's Bar,Absolut,0.0,0.0,1912.77,1912.77,0.0,Thursday,0
2023-11-03,Anderson's Bar,Absolut,0.0,0.0,1912.77,1912.77,0.0,Friday,0
2023-11-04,Anderson's Bar,Absolut,0.0,0.0,1912.77,1912.77,0.0,Saturday,0
2023-11-05,Anderson's Bar,Absolut,319.64,1220.48,1912.77,2813.61,1.0,Sunday,0
2023-11-06,Anderson's Bar,Absolut,0.0,0.0,2813.61,2813.61,0.0,Monday,0
2023-11-07,Anderson's Bar,Absolut,248.98,0.0,2813.61,2564.63,1.0,Tuesday,0
2023-11-08,Anderson's Bar,Absolut,0.0,0.0,2564.63,2564.63,0.0,Wednesday,0
2023-11-09,Anderson's Bar,Absolut,0.0,0.0,2564.63,2564.63,0.0,Thursday,0
2023-11-10,Anderson's Bar,Absolut,445.86,0.0,2564.63,2118.77,1.0,Friday,0
2023-11-11,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Saturday,0
2023-11-12,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Sunday,0
2023-11-13,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Monday,0
2023-11-14,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Tuesday,0
2023-11-15,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Wednesday,0
2023-11-16,Anderson's Bar,Absolut,0.0,0.0,2118.77,2118.77,0.0,Thursday,0
2023-11-17,Anderson's Bar,Absolut,517.2,0.0,2118.77,1601.57,1.0,Friday,0
2023-11-18,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Saturday,0
2023-11-19,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Sunday,0
2023-11-20,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Monday,0
2023-11-21,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Tuesday,0
2023-11-22,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Wednesday,0
2023-11-23,Anderson's Bar,Absolut,0.0,0.0,1601.57,1601.57,0.0,Thursday,0
2023-11-24,Anderson's Bar,Absolut,139.16,0.0,1601.57,1462.41,1.0,Friday,0
2023-11-25,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Saturday,0
2023-11-26,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Sunday,0
2023-11-27,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Monday,0
2023-11-28,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Tuesday,0
2023-11-29,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Wednesday,0
2023-11-30,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Thursday,0
2023-12-01,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Friday,0
2023-12-02,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Saturday,0
2023-12-03,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Sunday,0
2023-12-04,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Monday,0
2023-12-05,Anderson's Bar,Absolut,0.0,0.0,1462.41,1462.41,0.0,Tuesday,0
2023-12-06,Anderson's Bar,Absolut,480.21,0.0,1462.41,982.2,1.0,Wednesday,0
2023-12-07,Anderson's Bar,Absolut,504.45,0.0,982.2,477.75,1.0,Thursday,0
2023-12-08,Anderson's Bar,Absolut,0.0,0.0,477.75,477.75,0.0,Friday,0
2023-12-09,Anderson's Bar,Absolut,0.0,0.0,477.75,477.75,0.0,Saturday,0
2023-12-10,Anderson's Bar,Absolut,130.5,0.0,477.75,347.25,1.0,Sunday,0
2023-12-11,Anderson's Bar,Absolut,0.0,0.0,347.25,347.25,0.0,Monday,0
2023-12-12,Anderson's Bar,Absolut,0.0,0.0,347.25,347.25,0.0,Tuesday,0
2023-12-13,Anderson's Bar,Absolut,0.0,0.0,347.25,347.25,0.0,Wednesday,0
2023-12-14,Anderson's Bar,Absolut,0.0,0.0,347.25,347.25,0.0,Thursday,0
2023-12-15,Anderson's Bar,Absolut,0.0,0.0,347.25,347.25,0.0,Friday,0
2023-12-16,Anderson's Bar,Absolut,160.78,0.0,347.25,186.47,1.0,Saturday,0
2023-12-17,Anderson's Bar,Absolut,0.0,0.0,186.47,186.47,0.0,Sunday,0
2023-12-18,Anderson's Bar,Absolut,186.47,0.0,186.47,0.0,1.0,Monday,1
2023-12-19,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-12-20,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-21,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-12-22,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-12-23,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-24,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-12-25,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,1.0,Monday,1
2023-12-26,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-12-27,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-28,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-12-29,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-12-30,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-31,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Sunday,1
2024-01-01,Anderson's Bar,Absolut,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-01-01,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,1.0,Sunday,0
2023-01-02,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Monday,0
2023-01-03,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Tuesday,0
2023-01-04,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Wednesday,0
2023-01-05,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Thursday,0
2023-01-06,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Friday,0
2023-01-07,Anderson's Bar,Bacardi,0.0,0.0,1109.09,1109.09,0.0,Saturday,0
2023-01-08,Anderson's Bar,Bacardi,216.8,1166.18,1109.09,2058.47,1.0,Sunday,0
2023-01-09,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Monday,0
2023-01-10,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Tuesday,0
2023-01-11,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Wednesday,0
2023-01-12,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Thursday,0
2023-01-13,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Friday,0
2023-01-14,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Saturday,0
2023-01-15,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Sunday,0
2023-01-16,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Monday,0
2023-01-17,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Tuesday,0
2023-01-18,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Wednesday,0
2023-01-19,Anderson's Bar,Bacardi,0.0,0.0,2058.47,2058.47,0.0,Thursday,0
2023-01-20,Anderson's Bar,Bacardi,571.4,1475.31,2058.47,2962.38,1.0,Friday,0
2023-01-21,Anderson's Bar,Bacardi,0.0,0.0,2962.38,2962.38,0.0,Saturday,0
2023-01-22,Anderson's Bar,Bacardi,0.0,0.0,2962.38,2962.38,0.0,Sunday,0
2023-01-23,Anderson's Bar,Bacardi,0.0,0.0,2962.38,2962.38,0.0,Monday,0
2023-01-24,Anderson's Bar,Bacardi,407.0,0.0,2962.38,2555.38,1.0,Tuesday,0
2023-01-25,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Wednesday,0
2023-01-26,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Thursday,0
2023-01-27,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Friday,0
2023-01-28,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Saturday,0
2023-01-29,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Sunday,0
2023-01-30,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Monday,0
2023-01-31,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Tuesday,0
2023-02-01,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Wednesday,0
2023-02-02,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Thursday,0
2023-02-03,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Friday,0
2023-02-04,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Saturday,0
2023-02-05,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Sunday,0
2023-02-06,Anderson's Bar,Bacardi,0.0,0.0,2555.38,2555.38,0.0,Monday,0
2023-02-07,Anderson's Bar,Bacardi,353.24,0.0,2555.38,2202.14,1.0,Tuesday,0
2023-02-08,Anderson's Bar,Bacardi,0.0,0.0,2202.14,2202.14,0.0,Wednesday,0
2023-02-09,Anderson's Bar,Bacardi,0.0,0.0,2202.14,2202.14,0.0,Thursday,0
2023-02-10,Anderson's Bar,Bacardi,0.0,0.0,2202.14,2202.14,0.0,Friday,0
2023-02-11,Anderson's Bar,Bacardi,381.35,0.0,2202.14,1820.79,1.0,Saturday,0
2023-02-12,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Sunday,0
2023-02-13,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Monday,0
2023-02-14,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Tuesday,0
2023-02-15,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Wednesday,0
2023-02-16,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Thursday,0
2023-02-17,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,0.0,Friday,0
2023-02-18,Anderson's Bar,Bacardi,0.0,0.0,1820.79,1820.79,1.0,Saturday,0
2023-02-19,Anderson's Bar,Bacardi,185.12,0.0,1820.79,1635.67,1.0,Sunday,0
2023-02-20,Anderson's Bar,Bacardi,0.0,0.0,1635.67,1635.67,0.0,Monday,0
2023-02-21,Anderson's Bar,Bacardi,481.52,0.0,1635.67,1154.15,1.0,Tuesday,0
2023-02-22,Anderson's Bar,Bacardi,0.0,0.0,1154.15,1154.15,0.0,Wednesday,0
2023-02-23,Anderson's Bar,Bacardi,489.2,0.0,1154.15,664.95,1.0,Thursday,0
2023-02-24,Anderson's Bar,Bacardi,179.4,0.0,664.95,485.55,1.0,Friday,0
2023-02-25,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Saturday,0
2023-02-26,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Sunday,0
2023-02-27,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Monday,0
2023-02-28,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Tuesday,0
2023-03-01,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Wednesday,0
2023-03-02,Anderson's Bar,Bacardi,0.0,0.0,485.55,485.55,0.0,Thursday,0
2023-03-03,Anderson's Bar,Bacardi,455.46,0.0,485.55,30.09,1.0,Friday,0
2023-03-04,Anderson's Bar,Bacardi,0.0,0.0,30.09,30.09,0.0,Saturday,0
2023-03-05,Anderson's Bar,Bacardi,0.0,0.0,30.09,30.09,0.0,Sunday,0
2023-03-06,Anderson's Bar,Bacardi,30.09,0.0,30.09,0.0,1.0,Monday,1
2023-03-07,Anderson's Bar,Bacardi,314.67,673.72,0.0,359.05,1.0,Tuesday,0
2023-03-08,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Wednesday,0
2023-03-09,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Thursday,0
2023-03-10,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Friday,0
2023-03-11,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Saturday,0
2023-03-12,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Sunday,0
2023-03-13,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Monday,0
2023-03-14,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Tuesday,0
2023-03-15,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Wednesday,0
2023-03-16,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Thursday,0
2023-03-17,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Friday,0
2023-03-18,Anderson's Bar,Bacardi,0.0,0.0,359.05,359.05,0.0,Saturday,0
2023-03-19,Anderson's Bar,Bacardi,359.05,0.0,359.05,0.0,1.0,Sunday,1
2023-03-20,Anderson's Bar,Bacardi,212.22,1424.83,0.0,1212.61,1.0,Monday,0
2023-03-21,Anderson's Bar,Bacardi,0.0,0.0,1212.61,1212.61,0.0,Tuesday,0
2023-03-22,Anderson's Bar,Bacardi,635.05,0.0,1212.61,577.56,1.0,Wednesday,0
2023-03-23,Anderson's Bar,Bacardi,0.0,0.0,577.56,577.56,0.0,Thursday,0
2023-03-24,Anderson's Bar,Bacardi,0.0,0.0,577.56,577.56,0.0,Friday,0
2023-03-25,Anderson's Bar,Bacardi,0.0,0.0,577.56,577.56,0.0,Saturday,0
2023-03-26,Anderson's Bar,Bacardi,0.0,0.0,577.56,577.56,0.0,Sunday,0
2023-03-27,Anderson's Bar,Bacardi,528.86,0.0,577.56,48.7,1.0,Monday,0
2023-03-28,Anderson's Bar,Bacardi,0.0,0.0,48.7,48.7,0.0,Tuesday,0
2023-03-29,Anderson's Bar,Bacardi,0.0,0.0,48.7,48.7,0.0,Wednesday,0
2023-03-30,Anderson's Bar,Bacardi,599.18,1705.8,48.7,1155.32,1.0,Thursday,0
2023-03-31,Anderson's Bar,Bacardi,0.0,0.0,1155.32,1155.32,0.0,Friday,0
2023-04-01,Anderson's Bar,Bacardi,0.0,0.0,1155.32,1155.32,0.0,Saturday,0
2023-04-02,Anderson's Bar,Bacardi,0.0,0.0,1155.32,1155.32,0.0,Sunday,0
2023-04-03,Anderson's Bar,Bacardi,553.95,0.0,1155.32,601.37,1.0,Monday,0
2023-04-04,Anderson's Bar,Bacardi,0.0,0.0,601.37,601.37,0.0,Tuesday,0
2023-04-05,Anderson's Bar,Bacardi,0.0,0.0,601.37,601.37,0.0,Wednesday,0
2023-04-06,Anderson's Bar,Bacardi,0.0,0.0,601.37,601.37,0.0,Thursday,0
2023-04-07,Anderson's Bar,Bacardi,0.0,0.0,601.37,601.37,0.0,Friday,0
2023-04-08,Anderson's Bar,Bacardi,0.0,0.0,601.37,601.37,0.0,Saturday,0
2023-04-09,Anderson's Bar,Bacardi,372.82,745.37,601.37,973.92,1.0,Sunday,0
2023-04-10,Anderson's Bar,Bacardi,0.0,0.0,973.92,973.92,0.0,Monday,0
2023-04-11,Anderson's Bar,Bacardi,0.0,0.0,973.92,973.92,0.0,Tuesday,0
2023-04-12,Anderson's Bar,Bacardi,352.44,0.0,973.92,621.48,1.0,Wednesday,0
2023-04-13,Anderson's Bar,Bacardi,0.0,0.0,621.48,621.48,0.0,Thursday,0
2023-04-14,Anderson's Bar,Bacardi,0.0,0.0,621.48,621.48,0.0,Friday,0
2023-04-15,Anderson's Bar,Bacardi,0.0,0.0,621.48,621.48,0.0,Saturday,0
2023-04-16,Anderson's Bar,Bacardi,415.75,0.0,621.48,205.73,1.0,Sunday,0
2023-04-17,Anderson's Bar,Bacardi,0.0,0.0,205.73,205.73,0.0,Monday,0
2023-04-18,Anderson's Bar,Bacardi,0.0,0.0,205.73,205.73,0.0,Tuesday,0
2023-04-19,Anderson's Bar,Bacardi,160.35,0.0,205.73,45.38,1.0,Wednesday,0
2023-04-20,Anderson's Bar,Bacardi,0.0,0.0,45.38,45.38,0.0,Thursday,0
2023-04-21,Anderson's Bar,Bacardi,0.0,0.0,45.38,45.38,0.0,Friday,0
2023-04-22,Anderson's Bar,Bacardi,268.2,1371.54,45.38,1148.72,1.0,Saturday,0
2023-04-23,Anderson's Bar,Bacardi,0.0,0.0,1148.72,1148.72,0.0,Sunday,0
2023-04-24,Anderson's Bar,Bacardi,0.0,0.0,1148.72,1148.72,0.0,Monday,0
2023-04-25,Anderson's Bar,Bacardi,0.0,0.0,1148.72,1148.72,0.0,Tuesday,0
2023-04-26,Anderson's Bar,Bacardi,0.0,0.0,1148.72,1148.72,0.0,Wednesday,0
2023-04-27,Anderson's Bar,Bacardi,186.53,990.94,1148.72,1953.13,1.0,Thursday,0
2023-04-28,Anderson's Bar,Bacardi,0.0,0.0,1953.13,1953.13,0.0,Friday,0
2023-04-29,Anderson's Bar,Bacardi,0.0,0.0,1953.13,1953.13,0.0,Saturday,0
2023-04-30,Anderson's Bar,Bacardi,361.46,0.0,1953.13,1591.67,1.0,Sunday,0
2023-05-01,Anderson's Bar,Bacardi,433.39,1911.36,1591.67,3069.64,1.0,Monday,0
2023-05-02,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Tuesday,0
2023-05-03,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Wednesday,0
2023-05-04,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Thursday,0
2023-05-05,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Friday,0
2023-05-06,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Saturday,0
2023-05-07,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Sunday,0
2023-05-08,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Monday,0
2023-05-09,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Tuesday,0
2023-05-10,Anderson's Bar,Bacardi,0.0,0.0,3069.64,3069.64,0.0,Wednesday,0
2023-05-11,Anderson's Bar,Bacardi,269.97,0.0,3069.64,2799.67,1.0,Thursday,0
2023-05-12,Anderson's Bar,Bacardi,0.0,0.0,2799.67,2799.67,0.0,Friday,0
2023-05-13,Anderson's Bar,Bacardi,0.0,0.0,2799.67,2799.67,0.0,Saturday,0
2023-05-14,Anderson's Bar,Bacardi,534.88,528.96,2799.67,2793.75,1.0,Sunday,0
2023-05-15,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Monday,0
2023-05-16,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Tuesday,0
2023-05-17,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Wednesday,0
2023-05-18,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Thursday,0
2023-05-19,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Friday,0
2023-05-20,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Saturday,0
2023-05-21,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Sunday,0
2023-05-22,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Monday,0
2023-05-23,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Tuesday,0
2023-05-24,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Wednesday,0
2023-05-25,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Thursday,0
2023-05-26,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Friday,0
2023-05-27,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Saturday,0
2023-05-28,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Sunday,0
2023-05-29,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Monday,0
2023-05-30,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Tuesday,0
2023-05-31,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Wednesday,0
2023-06-01,Anderson's Bar,Bacardi,0.0,0.0,2793.75,2793.75,0.0,Thursday,0
2023-06-02,Anderson's Bar,Bacardi,448.82,0.0,2793.75,2344.93,1.0,Friday,0
2023-06-03,Anderson's Bar,Bacardi,376.93,0.0,2344.93,1968.0,1.0,Saturday,0
2023-06-04,Anderson's Bar,Bacardi,0.0,0.0,1968.0,1968.0,0.0,Sunday,0
2023-06-05,Anderson's Bar,Bacardi,166.65,0.0,1968.0,1801.35,1.0,Monday,0
2023-06-06,Anderson's Bar,Bacardi,548.22,1528.21,1801.35,2781.34,1.0,Tuesday,0
2023-06-07,Anderson's Bar,Bacardi,386.49,0.0,2781.34,2394.85,1.0,Wednesday,0
2023-06-08,Anderson's Bar,Bacardi,0.0,0.0,2394.85,2394.85,0.0,Thursday,0
2023-06-09,Anderson's Bar,Bacardi,0.0,0.0,2394.85,2394.85,0.0,Friday,0
2023-06-10,Anderson's Bar,Bacardi,0.0,0.0,2394.85,2394.85,0.0,Saturday,0
2023-06-11,Anderson's Bar,Bacardi,410.94,1664.85,2394.85,3648.76,1.0,Sunday,0
2023-06-12,Anderson's Bar,Bacardi,0.0,0.0,3648.76,3648.76,0.0,Monday,0
2023-06-13,Anderson's Bar,Bacardi,511.08,0.0,3648.76,3137.68,1.0,Tuesday,0
2023-06-14,Anderson's Bar,Bacardi,0.0,0.0,3137.68,3137.68,0.0,Wednesday,0
2023-06-15,Anderson's Bar,Bacardi,280.63,0.0,3137.68,2857.05,1.0,Thursday,0
2023-06-16,Anderson's Bar,Bacardi,220.99,1290.25,2857.05,3926.31,1.0,Friday,0
2023-06-17,Anderson's Bar,Bacardi,0.0,0.0,3926.31,3926.31,0.0,Saturday,0
2023-06-18,Anderson's Bar,Bacardi,0.0,0.0,3926.31,3926.31,0.0,Sunday,0
2023-06-19,Anderson's Bar,Bacardi,0.0,0.0,3926.31,3926.31,0.0,Monday,0
2023-06-20,Anderson's Bar,Bacardi,0.0,0.0,3926.31,3926.31,0.0,Tuesday,0
2023-06-21,Anderson's Bar,Bacardi,255.2,0.0,3926.31,3671.11,1.0,Wednesday,0
2023-06-22,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Thursday,0
2023-06-23,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Friday,0
2023-06-24,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Saturday,0
2023-06-25,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Sunday,0
2023-06-26,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Monday,0
2023-06-27,Anderson's Bar,Bacardi,0.0,0.0,3671.11,3671.11,0.0,Tuesday,0
2023-06-28,Anderson's Bar,Bacardi,581.45,0.0,3671.11,3089.66,1.0,Wednesday,0
2023-06-29,Anderson's Bar,Bacardi,0.0,0.0,3089.66,3089.66,0.0,Thursday,0
2023-06-30,Anderson's Bar,Bacardi,0.0,0.0,3089.66,3089.66,0.0,Friday,0
2023-07-01,Anderson's Bar,Bacardi,0.0,0.0,3089.66,3089.66,0.0,Saturday,0
2023-07-02,Anderson's Bar,Bacardi,446.78,0.0,3089.66,2642.88,1.0,Sunday,0
2023-07-03,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Monday,0
2023-07-04,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Tuesday,0
2023-07-05,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Wednesday,0
2023-07-06,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Thursday,0
2023-07-07,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Friday,0
2023-07-08,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Saturday,0
2023-07-09,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Sunday,0
2023-07-10,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Monday,0
2023-07-11,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Tuesday,0
2023-07-12,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Wednesday,0
2023-07-13,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Thursday,0
2023-07-14,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Friday,0
2023-07-15,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Saturday,0
2023-07-16,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Sunday,0
2023-07-17,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Monday,0
2023-07-18,Anderson's Bar,Bacardi,0.0,0.0,2642.88,2642.88,0.0,Tuesday,0
